Customer ID,city,confidence,order_count,score_Delhi,score_Mumbai,score_Bangalore,score_Hyderabad,score_Pune,score_Kolkata
54385e88c187555133e427686bf7c1c806886795480e8bc6c0dcb7e313e807ea,Hyderabad,1.0,1,1.947,0.416,0.217,2.217,0.07,0.192
5438a6b8f99e4bc034b696c680c36fb01a19c15b662a54efa6f919a86ecf2b8b,Hyderabad,1.0,1,-0.085,0.815,-0.365,0.885,-0.205,-0.19
5438d38e329985588164ca80ff66d806e61da9c9b8fddb9caaa2ce45ded603b6,Hyderabad,1.0,1,1.798,-0.002,0.168,2.468,0.489,0.343
543c287bc654c7c03260d588985c5a1ab84d45ea62dd9ed113ca64b2781076cf,Hyderabad,1.0,1,1.957,0.149,0.237,1.987,0.11,0.262
5446aa4891926ec0f42ec270845c7cdbab8059ee81ef2b5f14531857fe2e8e1f,Mumbai,1.0,1,0.686,1.917,0.575,0.613,0.453,0.641
5448eaa16346c08ce4ad8785df793db0dbcdb10b0ce3e587f2bc70b0f9315a6d,Mumbai,1.0,1,0.525,2.164,0.714,0.17,0.01,0.595
544d92426a4d673a50c98433802b2ea56007520eafcd67d3fb5e47e30247b0f5,Hyderabad,1.0,2,1.699,0.499,0.219,2.219,0.379,0.394
545166c58f92172e199751461d53b10e90d497ee1d1bddb4e14d2d73a0314bd2,Mumbai,1.0,1,-0.21,1.759,0.329,-0.487,-0.647,-0.362
54578db4c578e28362a2a833c69ecb2736dfe1b07639d1f56efbc1310b541458,Hyderabad,1.0,1,1.663,-0.073,0.202,1.807,-0.153,0.118
545ceb5c964c118d46d1f6211058fa5516eca6f9ccfa760d96a6ae6080f51880,Delhi,1.0,2,1.665,1.029,0.404,1.42,-0.577,0.045
545e389a04d9ea87f6e3c27aac5a0f8d883a658e06b703daa1d40514138a1e78,Hyderabad,1.0,2,1.127,-0.673,-0.503,1.797,-0.043,-0.328
545fa7ccf9389b3b74dec84b2a66b2b6cbb850accbb1c8dd3d837ce00d5eec4a,Delhi,1.0,3,1.507,0.507,0.262,1.354,-0.498,-0.113
5461b534e70dde4477e271357693e98ad475bc513b9624cf0b4759bf30d014cb,Kolkata,1.0,1,-0.308,0.312,-0.138,0.302,1.282,1.447
5466a74f2c0411b82a8688dd438f8542fb934989d62a9d441cc79a22dedb8432,Mumbai,1.0,3,-0.204,1.656,0.566,0.394,0.163,0.441
5467a403067641641920ebed63ab9871ad950fc591e3311f6200ce6f35e5ba80,Delhi,1.0,1,2.039,0.436,0.478,1.794,-0.166,0.194
5468fdce3669d535245a4ed725282187019867a9ec7c66165b6fd27bb879ca89,Hyderabad,1.0,2,2.271,0.34,0.547,2.409,0.343,0.626
546b56b7873364edbf7eb5e84979f87020b16e50f0a07d0ca837042fcf0b8e9c,Hyderabad,1.0,1,1.403,-0.333,-0.058,1.558,-0.202,-0.142
5474c99fd60a4c8b0b5bd756ab6e9b345d73837d33390c9c11e2e29d0efbe886,Mumbai,1.0,1,-0.565,1.085,0.055,0.255,0.065,-0.07
547935efb0d2201e363433e1c45c80c8f84dc0897f546865808488f1d8691ac8,Delhi,1.0,1,1.595,0.626,0.634,1.275,-0.235,0.2
54845b751f03d285ec80557bdbe9b4a2c944dd084064e6143d52455a703b6338,Mumbai,1.0,3,-0.433,0.706,-0.394,0.197,-0.213,-0.228
548557efc68980f11533f4255df17b8ab5a087ace122f1c20819e92ad48f1716,Hyderabad,1.0,1,1.38,-0.356,-0.081,1.535,-0.225,-0.165
5485ee53ffce980eefe035592da3597037fc2ce0141c6bf480e73ffb84eaaef9,Delhi,1.0,1,1.217,0.047,-0.203,0.857,-0.667,-0.388
548db84c3f7900a0debb39a7baef611c9695d42e866c16f3ea3649e7d32ac3b6,Delhi,1.0,1,2.249,0.48,0.638,2.05,0.39,0.675
54907aeaa67c42fa4573e29b790ce4dea821884c80b5fd6ee9ec9547ed046579,Delhi,1.0,1,0.839,-0.082,-0.269,0.481,-1.141,-0.819
54a6624fdb7d94ae7e3ebb057964148c37a29d4a772ce00ef46e33e436e6372d,Mumbai,1.0,1,0.839,1.758,0.178,0.71,-0.2,0.085
54a800505e6b7e4fadfef13e872ed233ecc5f7e74ffedf02dbcff6e45486283d,Hyderabad,1.0,1,1.965,0.465,0.235,2.231,0.011,0.176
54af5e32d54240030e195a8818d574d8dbbc1dfdbb9b6704bf888ff0c37af299,Mumbai,1.0,1,-1.113,0.717,-0.433,-0.973,-0.603,-0.618
54b5191619a38636f41c3dc8dd30d532a528131fde023aa517cbb22cee556056,Kolkata,1.0,1,-0.139,-0.109,-0.421,-0.523,0.63,0.915
54bf20378ea8b81789d9b18294c3d5c9942be4ccea6d9f6499b8cede13b104b3,Kolkata,1.0,1,-0.734,0.516,0.246,-0.866,0.574,1.259
54bffb1e41d593d01aa4158b0f8a562a1b801f229305daffb9bd5fe887cbd061,Bangalore,1.0,1,-1.585,-1.435,0.535,-0.765,-1.105,-1.39
54c9424888f4d598aa46a797548908adab4723467533993f1c6e7a88eed8ee06,Bangalore,1.0,3,0.164,-0.166,1.421,0.682,0.141,0.006
54dd25fd1eed9df7ec1dd32aa9323869a725ac5321cb15844664bd3a9fd9137a,Mumbai,1.0,2,0.508,1.51,0.247,0.524,-0.199,0.086
54e2a4bf5f6da64a8375ae05a92d71bcb0903f6f9838ff02d487171e079b0160,Delhi,1.0,1,1.365,0.154,0.504,1.28,-0.23,0.205
54e8c5c0da398b76f044b4097f326af0c3a99ee4c7689017b78c63b9257a21a2,Bangalore,1.0,3,-0.177,1.103,1.993,-0.205,-0.507,0.018
54eac2ac1950629d25c73b6aa06ea0163a5be4aae55cd4789596dc89181c92fb,Mumbai,1.0,1,-0.572,1.378,0.348,0.248,-0.292,-0.077
5500d920777cd84ffb994051801eeb58453ca899bc5233ba72086b2984d1fb6f,Delhi,1.0,1,1.68,0.96,0.16,1.344,-0.566,0.019
55134fc5e269e7e05b44fde7b38915ab238c07086fb9384afb553f96be80c1f3,Mumbai,1.0,1,0.172,1.866,0.811,0.064,0.054,0.489
55192513c3770d5dc1d21a0d6e850a008364de222ef7addca4815b3283e20e05,Hyderabad,1.0,2,1.892,1.136,0.956,2.033,0.309,0.888
55198b1670bbc62d203cd927874ec7a7252121c83d0892859f6e6f7617aae0e8,Bangalore,1.0,1,-2.938,-2.413,-1.233,-3.333,-3.418,-3.058
551a9c835199c0a3373ef865671acf314938b674360d69e30d248d0b69f90af8,Hyderabad,1.0,1,-0.061,-1.411,-0.941,0.759,-1.081,-1.366
551fdee88706ce8d3772f171848deb61e2698b7baf6f20489cf31933774a62d2,Bangalore,1.0,4,0.597,0.297,1.967,0.915,0.32,0.485
55216164e2f7d8c154e99436a5ec0c01d022c61928cb357f7f18153e6ecdb355,Mumbai,1.0,1,-1.024,0.926,-0.944,-1.444,-1.604,-1.319
5526bed6e9914d6bf949fe60188baecb3153c8a3e56360b5ff68680b1499db50,Delhi,1.0,1,-1.654,-1.904,-2.774,-2.074,-3.684,-3.049
55287cde92de2c6312ab2c49374baf73dd6d6b02f12e888e104e8bb078554a41,Bangalore,1.0,1,0.43,0.93,2.1,1.076,0.356,0.729
552a11d120e61442c05c4091810436ef83c2d24c29b1824e30bbbf3ec0a1a37b,Hyderabad,1.0,1,2.16,0.621,0.38,2.885,-0.085,0.38
552aead501beaca4119716add400865c34163cf80c238b511841a470041776e4,Mumbai,1.0,3,0.047,1.997,0.277,-0.198,-0.633,-0.023
5530eeb56210cfd436901a6f6627aa3bc71ca626b282ab4d05d429f2940787bf,Mumbai,1.0,1,0.297,1.966,0.502,-0.098,-0.183,0.177
55495acc3e5ca2d7f90be95194a867dded8ec8d1ce3c2adeb7c5e6948cdf94a8,Delhi,1.0,1,1.182,0.201,-0.129,1.172,-0.108,0.027
554a829b9d81f0121fa3a7eaad9ec1b809ad76eea81aae0008df68139529e2a9,Hyderabad,1.0,2,1.543,0.768,0.588,2.117,-0.082,0.383
554b85f3d054b0f34d9f8a9211a6da6c8a61881af6b9a855c4bfb775dd5d9abd,Hyderabad,1.0,1,1.97,0.009,0.134,2.025,-0.01,0.2
554ebcf2d859f603a598756ad78c485cc13eed5eb460ec54858409e27e58500d,Hyderabad,1.0,1,1.802,0.002,0.172,2.472,0.484,0.347
5557e923f9e598e65c112073e7d196708fafef606778e8338e0a9806dba76f01,Hyderabad,1.0,1,-0.061,-0.961,0.859,0.909,-0.181,-0.466
555a60f4d62966256ac1fb863e8fb840dfe347780bcd8e0f63c298a6bdf6b540,Hyderabad,1.0,1,0.417,-0.483,1.337,1.387,0.206,0.012
5569aa05ad6a37f517652b3682e6e6c87cacd1c26fb1549ddc57802e58c9478d,Hyderabad,1.0,5,1.606,-0.279,-0.088,2.119,0.372,0.087
55728e49960bcc51c17c5df7646ae81d31d15b45d81f8a0ab0e299fd5ba839ce,Hyderabad,1.0,1,0.746,0.196,0.166,1.566,-0.306,-0.259
5574531ca8d9163f22c91b209e3b9f1014d12c5e270e3083a607ec3acbf3d241,Hyderabad,1.0,1,1.538,-0.262,-0.092,2.208,0.368,0.083
5575f5fbb97db386ab778e0420208b554567613805780cdcfba67be6efe12509,Hyderabad,1.0,1,1.698,-0.263,-0.138,1.778,-0.057,-0.072
5577fe92d5a931a8d57fa818e59bfb3eb182f8437ab74e63c9e531306ec0145f,Mumbai,1.0,4,0.359,2.129,0.373,0.02,-0.402,0.201
55788894b437f53f7465d324b7f78d1ccd9bbb1456bea1a457c8d139421e2521,Mumbai,1.0,3,0.004,1.664,-0.151,-0.346,-0.716,-0.416
557b81f935fab155bba0fff9336ac63bc4966aa6af2788debca7ef2e2bd88997,Kolkata,1.0,3,0.386,0.288,0.444,0.471,1.554,1.841
55911901699009eeb80b3f136a96dc8748a655e1896d97c35c801d22ba7224bf,Hyderabad,1.0,3,1.92,-0.36,-0.16,2.664,0.06,-0.075
55986a6bc456f43710527351c61e24929a3f5ba2c203d9fe3d264f6d6a7e2c34,Hyderabad,1.0,1,1.653,-0.747,-0.427,2.623,0.033,-0.252
55ab2629e6091a3d981588156a663476f50af920c4bb1e6670e862761b0d8ec2,Bangalore,1.0,1,-0.393,0.557,2.027,0.427,0.196,0.402
55b5773d7a598be5a9f3f9af8479c95a5ff4932b36ebe6dab03cd044d0b0178c,Hyderabad,1.0,1,2.061,0.317,0.431,2.389,0.169,0.334
55b5844a4e40c54ee43c562b4f28668be7f0005e324859a46d7da5fb72e25e09,Mumbai,1.0,1,0.82,1.839,0.384,0.56,0.156,0.34
55bd1803ef6df57b25b1654160ec01ddf1e6b4f3c91b2e52a12d600503265606,Delhi,1.0,1,2.032,0.872,0.172,1.862,-0.548,0.037
55bf8224585e857ec47a6f0e490597e57d9f74a82765585a358fdc314962d377,Hyderabad,1.0,1,1.988,0.508,0.113,2.503,-0.467,-0.002
55ca910fea025d881a81c4ad5f1a62616fbb3e85afae6eeccba54752eea8f20b,Hyderabad,1.0,1,0.499,-0.401,1.419,1.469,0.137,0.094
55cfe82ae1000602e6f194fe00b7eb7dab56851c4a1b7c72fe219f1bac1791e1,Delhi,1.0,4,1.79,0.412,0.42,1.565,-0.047,0.125
55d3260b74573e24303971c4a091c08d3351cd7ee513aecd97dbb8904315d1d4,Hyderabad,1.0,1,0.159,1.059,-0.121,1.129,0.039,0.054
55d5695beabbe47df2ddffb88a2facf64c80c83744ea95e4cae2905ae2ae9407,Hyderabad,1.0,1,0.033,-1.317,-0.847,0.853,-0.987,-1.272
55e54651642c1989c7b728dba0a23a22290f37b1f5068827794a942f65881cf9,Delhi,1.0,1,1.92,0.559,0.209,1.45,-0.21,0.075
55e602b4f380e5db0d2b8fb58108d75c63925433763077f32af5f539ec83b582,Hyderabad,1.0,3,1.569,-0.152,0.078,1.845,-0.021,0.024
55e9029b84add24330fb12791ff0f909b896f59f0bd8b3887b1352dc638e09d7,Hyderabad,1.0,2,1.139,-0.072,0.278,1.356,-0.504,-0.169
55e927a7dd0f33fa79e9809a1a099218428b78cde765a094bca423e1248ee339,Bangalore,1.0,1,0.587,0.127,1.752,0.408,-0.127,0.158
55eea9d31bbf53b0ee0abe79970751295a5a956e7f62f1e83c687533fffcbe04,Hyderabad,1.0,1,1.642,-0.158,0.012,2.312,0.472,0.187
55f7c4ebbb1ba81bd2442d48e113538db0015ac103ae27a4b077c5f99395b658,Delhi,1.0,2,0.632,-0.279,-0.329,0.562,-1.348,-1.063
55f8cc0dc9db641f83e7383a655a9cad91580d7b4a792975c6d8540c50457b73,Delhi,1.0,1,1.441,0.185,0.105,1.079,-0.581,-0.296
55fcefeea2f392709bc9c6cfaba2500042c3a579ea126c15c5d92c8b43d9f8af,Mumbai,1.0,1,0.161,1.181,-0.119,1.071,-0.199,-0.034
55fd3e9a60f435d19083e0d6f37dd48fa446f05b42cbcfad2133209a50a1986b,Kolkata,1.0,1,0.02,0.393,0.559,-0.3,1.115,1.475
560315e0382584d0cff2219a3506985af5991882a82b4cf5c3b5e1e096a853a3,Hyderabad,1.0,2,1.88,0.75,0.428,2.118,-0.352,0.113
56043a88a8dec96e0273ec6f71a93223700fdbf8ce339f58614f2600998adb6e,Mumbai,1.0,1,-0.407,1.543,-0.327,-0.827,-0.937,-0.602
56121363eddef6d08a8093f12a975fed55e238265c457b289594449191a48413,Delhi,1.0,1,1.419,0.318,0.249,1.109,-0.271,-0.036
56134e6934f086f0e04bb125f4970c6e5e5758322d0d5d66d320fc6d3911a423,Bangalore,1.0,1,0.295,0.795,1.965,0.952,0.432,0.597
5619fc9f46d1819915c3c9bda1522b850a4b5e23be868c5faf84e4c636740273,Hyderabad,1.0,3,1.281,-0.348,-0.268,1.382,-0.479,-0.414
561dafdf4a96a27c724fdd2f4823893d2685dde69b72c3d2d3ccf327df561a02,Hyderabad,1.0,3,1.804,-0.014,0.268,2.24,0.367,0.349
561f1716f2c59d894cb7a600f4dbe559be09c80108f378bd416c09a66fb8ccf7,Hyderabad,1.0,1,0.033,-0.517,-0.547,0.853,-0.987,-0.972
561fd6b21c9f3bbf3d9c294264b00c18fe47666948867dff4e5164c6b934eb4f,Kolkata,1.0,1,-0.269,0.7,0.67,-0.129,1.559,1.876
562534c3102de8c6fe30067e55a0fc8a1396d056b0a9c99c7dc0646fd2a9ff24,Hyderabad,1.0,2,1.606,0.076,0.226,2.016,0.238,0.111
5631807dfcadaca49f9bf1b6947feb164b720b94f9a2db34e6480d83881182fe,Pune,1.0,1,0.298,-0.002,0.168,0.968,1.989,1.843
56333045771873b876d334a45e8417b4d53d17ec55d41a6427e3f3e0a19a2e49,Mumbai,1.0,3,0.409,1.808,0.508,0.345,-0.071,0.274
56338d8c0580a19ddf7a7f2b1983d15c691da99965dc1b17c7eba4845a96a84a,Kolkata,1.0,1,0.435,0.935,0.605,1.071,1.851,2.227
56381a4cdcff86a5f6e91ac3d033c6482f37471aa0a8a064df345b617b4a5361,Hyderabad,1.0,4,0.18,-1.17,-0.7,1.0,-0.803,-1.05
563f6efb55f6be722b5092a364ba2954dfb982cd8dafe5976da0e70ce856aa41,Delhi,1.0,2,2.036,0.319,0.1,1.716,-0.319,-0.034
564042fea988a337b9b15ab7e497bddd2ee84b826df1c1b5bd9130d79645e56c,Mumbai,1.0,2,-0.143,1.102,-0.123,0.692,-0.203,-0.338
5644450bd45375e80117d3244810ca9b7758a63bcd14d1dd8107330593ba90cb,Mumbai,1.0,1,0.638,2.157,0.427,0.228,0.097,0.382
56548d3423ea9c35086e175f2aae8f3c475b0a12a2e6f4f33bde11a26b5dd6a0,Hyderabad,1.0,1,1.899,0.899,0.569,2.569,0.387,0.717
565830ca5bdcd208521826f842b625f597be3c5323f7570d71e49da827f4d401,Hyderabad,1.0,1,1.786,0.215,0.056,1.996,-0.224,-0.059
5663c8bf414b02cad01f3e1ddb94a031db06d2ee6498289f466aa7e2824f5e36,Mumbai,1.0,7,0.355,1.59,0.41,0.599,0.377,0.446
566569700ed0c9f4d54d168c1e36fc9daee339371c2eb3a31164db9b55db36a9,Mumbai,1.0,1,0.561,1.817,0.431,0.889,0.169,0.334
566caf6b824311eaaa170437cced961a217a6f490f63a058f92c0c47e78c7dfc,Delhi,1.0,4,2.033,1.138,0.748,2.009,0.237,0.719
56713722e9ae9b8842668d0f17136719506957fd8300dd76feb46ce0b528cbd7,Mumbai,1.0,1,-0.374,1.876,0.206,-0.694,-0.754,-0.369
56754084c41356df92c5967cd47062ad1e835cd387ad79f2cf9b4f867ffef17d,Mumbai,1.0,1,-1.379,0.446,-1.324,-1.674,-2.034,-1.699
5685cf9c9db60f1f12896e7631ba142d3b6ee3899b94f4f20a3e8e5c68db0ff3,Hyderabad,1.0,5,1.012,-0.499,-0.192,1.435,-0.497,-0.469
568b8bcc795aa9572335f617deaa8aab50178af73da54c9337f0cf5b029f4a5b,Bangalore,1.0,1,-0.161,0.339,1.509,0.509,0.169,0.184
568fdbd2e9ba9227035ad4ca291fa8f5d8694f6af59f4cc8d0567ce97f5a79a3,Kolkata,1.0,1,-1.083,-0.133,-0.163,-0.263,1.047,1.212
569cae22ecf6d711594cdf7e04d442945f639a165e789251d3ec47074178a20a,Pune,1.0,1,0.283,-0.178,-0.053,0.363,1.528,1.513
56a19269b7311fee6c5576f331c58bbc9027a3b27081f809ec4bbe8626c92243,Hyderabad,1.0,1,0.369,1.269,0.089,1.339,0.242,0.264
56a28400602eb5885d04c8af0c5f36978fbb386477cf67e04a7997689bf553ee,Delhi,1.0,1,1.316,-0.015,0.455,1.312,-0.315,-0.033
56ab2aed857df373ea743d0ab852e0361032fbac767942034f7cd8c947cb7d76,Hyderabad,1.0,1,1.238,0.808,0.563,1.603,-0.467,0.148
56ae38e13d09f87ce823cce18bef1acd4fe96aee60d94123f4ebaff6f60ff319,Mumbai,1.0,2,-0.207,1.863,0.713,0.303,0.183,0.498
56b9e154d4b63eedc7989733b77bf93e02cd3002c0dd8c7969a1aeebc49498a0,Delhi,1.0,1,0.793,-0.107,-0.377,0.423,-1.137,-0.752
56bfb0640a49944005a152055bb46341f209885a921b230fae855adc7a73e80b,Delhi,1.0,1,-1.853,-2.028,-2.848,-2.248,-3.87,-3.248
56ccd09e75082549037d65cc6e4960d13e882162b2e99f59dd925dd6543f17b8,Hyderabad,1.0,1,1.463,-0.337,-0.167,2.133,0.293,0.008
56cff4a1e53dffd45d0a817ad276d47527fe75d6c90879c91f616f251b76e6bf,Pune,1.0,1,0.244,-0.517,-0.317,0.974,1.264,1.249
56d51c0c8216093a166298f143bc5ded95f8ea68e5ae797250f8ff9b1541b2aa,Delhi,1.0,1,1.218,0.082,-0.118,0.823,-0.837,-0.552
56e7857ea761fe3275a43541b4cded571bed63012e5b74dc1c8e74c6ff4c63e3,Kolkata,1.0,1,0.465,0.465,0.235,0.731,1.511,1.676
56ec366464733a95820d2bfe9938beb929a0d4bc97dcaff991252697bdb330e5,Bangalore,1.0,2,0.701,1.201,2.326,0.776,0.347,0.801
56ec896c15415f3353430483695334664a6e8aca3d68cdcf29da78fa7e151d84,Mumbai,1.0,1,0.273,1.473,0.143,0.943,0.512,0.318
56eed39104a037d18a372dbe02450c7f4e9e61ea6e8d0df6af5bc9e0be3bee15,Kolkata,1.0,1,-0.212,0.077,0.427,-0.143,1.347,1.693
56f00756505e62fa07b4913dcb6e7f1f6092884e6c68375ea1f5dd2833727f1e,Hyderabad,1.0,1,1.322,0.111,0.461,1.323,-0.187,0.227
56f6f80bd2b4845b149c24034c98b8cd7928738749116b1b436e44291c2d0f02,Kolkata,1.0,5,0.404,0.125,0.459,0.661,1.448,1.635
56f7216b7cb168a11081671d7a0398c69ffe06a2e1ce5907f48aa84457fa446a,Hyderabad,1.0,17,1.001,-0.72,-0.329,1.778,-0.114,-0.336
56f7f9626192bcd0c9a21ab5e04ac96e728bb24fe65d320ee2980ca2b99ced46,Hyderabad,1.0,3,1.307,-0.103,0.127,1.649,-0.129,-0.148
56f8b3d1f64b6c1cd915012c00c1be9da1ce12cd802ced408342197cc00310fc,Hyderabad,1.0,1,1.554,0.118,0.318,1.559,0.031,0.234
570041b7c64e20c1ee70a2561b5f98565e5d3bad18e6fad6df4c6a767c0a7184,Mumbai,1.0,1,-1.554,0.359,-1.461,-1.836,-2.371,-1.786
5700c08c04b5e6522380b66dbb35b4b5d05e4b629114a3a0578148dac686a80f,Delhi,1.0,3,1.518,0.337,0.107,1.441,-0.492,-0.147
570eaedb890edba6879ae726751a623209e5d452cf4e7356f3b7aab5329bbca3,Delhi,1.0,1,1.0,0.675,-0.108,0.68,-1.13,-0.508
570edd57aab7fcc661f273175eacf5653e342cfa624b1a0cb2ce4c2b73e51cb2,Hyderabad,1.0,1,2.061,0.317,0.431,2.389,0.169,0.334
5710f883f2df9ee226071e55edbeaecab823146379d891edcb92261f5c56a7b0,Bangalore,1.0,1,0.219,0.059,1.609,0.649,0.189,0.174
5717547b99f6fc149dc6e0e68e2a9af708e2002c0e3dabe88bcfe552c320ab79,Delhi,1.0,2,1.584,0.534,0.274,1.264,-0.456,-0.081
571e527b833a280c6b016d9ce023e0b14d3cd53f34ef3f412adc35aebb1e03fb,Delhi,1.0,2,1.214,0.303,0.253,1.144,-0.654,-0.256
571e73d6dfe49ebdce7d67d63819aba2fff39e0a15a8d0568153af1990d0e2ab,Delhi,1.0,1,-0.313,-1.296,-1.421,-0.616,-2.238,-1.916
572094eaa9afdaf646ca8dfc2312b0c18aa59e5e689c0aa4caeac25e93a45f7d,Hyderabad,1.0,1,0.447,1.047,-0.133,1.417,0.189,0.042
57220ebd0b15a1458f5237fe91112d5a85ee7536f36533d3c8777dccb7611340,Bangalore,1.0,9,0.021,0.273,1.433,-0.345,-0.614,-0.302
57299abcfec6c9c32ef5f9497190bea944da7b569cf1b46189c9bb006d4dbe72,Delhi,1.0,1,1.622,0.066,0.386,1.497,0.017,0.152
572b3f6355376bc37d9e8bae134f65809ada47981247e55d2a191a53889c1525,Kolkata,1.0,1,-0.569,0.411,-0.439,-0.979,0.49,0.976
573b8417f8933717381f9fa297e23849d7da277d5dc634603fc159c32357d5fc,Hyderabad,1.0,2,1.522,0.586,0.361,1.677,-0.083,0.277
573c0c6d76670dee5fddc0e4ff589a7e672ef335dfa3b8dc5794167f9db61ec4,Hyderabad,1.0,1,1.461,0.231,0.531,1.871,-0.199,0.116
573f2d003fc1977011829fdc571b0d7a7c8121bb5e83172c9499751a510f5423,Mumbai,1.0,1,0.541,1.58,0.205,0.454,-0.081,0.204
575d7f47ad5b1be989bf85420b7b80928d428ee729603b8be367b93e4c9716bb,Kolkata,1.0,2,-0.009,0.291,0.011,0.511,1.671,1.686
575eed8ca2b2fad1fc51b4e4c6f5b5d32112516b6183e09cbe3af888e707a75d,Mumbai,1.0,1,0.168,1.488,0.038,0.722,0.002,0.123
57658a07297778a9c247594002271dd76fc3b705c1677b25b6604b4b6d3ebcbf,Hyderabad,1.0,2,1.674,-0.126,0.044,2.094,0.504,0.219
576de9e138f6a973063f1dd939a55499787b160b6398bfd36d4956ec298b85d8,Kolkata,1.0,4,0.259,0.729,0.373,0.32,1.598,1.901
5773188b557664c8bad3a1b2f669b056b0b4a11162478d87410ce121f3c45fe7,Hyderabad,1.0,6,1.728,0.676,0.269,2.34,0.189,0.354
578e43bdce12bb06a74ad053f4c5e2054f964efd3f7f99dc6c4a6ced94fe2a3d,Kolkata,1.0,3,0.34,0.46,0.479,0.237,1.235,1.595
579683f46552a88b6ea9aa4971bd45bd87d68d362d36e09180b1e28ac9887e5f,Hyderabad,1.0,1,1.309,-0.427,-0.152,1.464,-0.371,-0.386
579728210af0eb557273e8cf5cc86ca8be1cc300fdcf228200cffd32f738d28e,Delhi,1.0,1,1.73,0.343,0.16,1.47,-0.235,-0.025
57ae6c30969525c43583e866c54ef3af92eafc988389aade5a9af1b945e57b9d,Bangalore,1.0,3,0.395,0.095,1.765,1.046,0.391,0.391
57b17129a6602c79a8bd2cd96c4bab0bb3a5ab934170e834ad1acf859277adcc,Bangalore,1.0,21,0.038,-0.713,0.98,0.934,-0.3,-0.435
57c8b391f5735f9d3d3f36dacc030d6226c70dd6ed66d2e6cef093dd50fafd67,Delhi,1.0,1,1.692,1.356,0.656,1.297,-0.363,0.222
57cfe9846402690c899fa2c6a69e021d1050195ec8ce0f8351294a55ff5e4d46,Kolkata,1.0,1,-0.635,0.27,-0.355,-0.82,0.4,0.91
57d33c0e323983252a7fa9dae8af885e7db6ee25e3ecd4812d37d7a3359bf98f,Bangalore,1.0,1,-0.496,-0.327,1.643,-0.445,-0.35,-0.151
57d5eee03366165bdee4181f3ec01b489725c8eaf942e54ff1fee583b79f0bf0,Bangalore,1.0,2,-0.257,-0.107,1.863,0.313,0.155,0.138
57e1f470108b3c9bc668a2fac1a4e2b82e3c609245258999f595087751c05a6f,Hyderabad,1.0,1,2.015,-0.373,-0.065,2.925,0.109,0.02
57e45082c79f598d9fb67cb20f0eeb894e1ccdb6ebaad009889e2d82f373cb6b,Mumbai,1.0,1,-1.467,0.483,-0.547,-0.647,-0.987,-0.972
57e9bd2769e866da5c073119c353639a178a5e5edf17f2e23bcd2846116a5719,Hyderabad,1.0,1,2.173,-0.208,0.093,2.914,-0.056,0.109
57eb0f72d402292c03472f100a57f5293981d3c5f7aad9d5e7fdd02f7c7ce6d0,Mumbai,1.0,1,0.929,1.771,0.268,0.759,-0.151,0.134
57ecb80303eb7b111f5e47d8e5501f22efe710094788d50bc3d626441a462f9d,Hyderabad,1.0,1,0.61,-0.62,-0.27,1.37,-0.65,-0.785
57f108886d4787c4a63d19b3e3a45cb86c29b35fd17708ed63ae35962fb8c163,Delhi,1.0,1,2.043,1.107,0.858,1.874,-0.086,0.574
57f540efe614f0ef35f8622868402d62cb0aa3c28b73b43642fec16ce3347cb6,Mumbai,1.0,1,0.554,1.593,0.218,0.442,-0.093,0.192
57f555a8d25cbbffd30be56076f92e6ffa9ffbe2268c45eb3ae3265ce5ece345,Hyderabad,1.0,2,1.729,0.173,0.493,1.788,0.285,0.388
57f78104fc97a9622920b1062f0b2202196c30ed148654176bd7b3b05c2697ca,Hyderabad,1.0,1,1.69,0.02,0.22,1.774,0.089,0.149
57ff6851218fc2f37bea85d5b8a34536e3ec17bf8a18324093c7177d0489a321,Hyderabad,1.0,2,1.136,0.086,0.156,1.306,-0.434,-0.369
58047a945150895599489339b855f725cbe5869a4cc13fb0ce43fdec4c1a65f2,Hyderabad,1.0,1,2.046,0.287,0.416,2.419,0.199,0.364
5805c2f98827c0ac195d1da4ea410aed7f141bc936ee1d37d7b0f9c25e32d9db,Bangalore,1.0,1,-0.293,-0.163,1.137,-0.553,-0.733,-0.548
580fdb055d2a665d1114bedae852a0c65351191bb93920cbc4bce6de9138fa8a,Hyderabad,1.0,3,0.746,-0.954,-0.534,1.616,-0.474,-0.759
580fe4258a8b2f2ca3355bf3fc1835e0583ed2035c56c454ff99873155970f1e,Delhi,1.0,2,1.753,1.246,0.904,1.395,-0.19,0.47
5816a245686b4a02c2f9d86de71795dc06bcae400fd880c4aa74cbed492922fc,Mumbai,1.0,1,-0.235,1.715,0.685,0.582,0.121,0.527
581f6bcf5f8d55abaadf2f388c0efce59de8b45701a29d05083a206da368fe60,Delhi,1.0,3,1.484,0.327,-0.036,1.1,-0.668,-0.383
5828fbbbf9796025bf656615d60a060162f5b1d266dab6b2bf42ca9a31058085,Hyderabad,1.0,4,2.011,0.974,0.719,2.091,0.208,0.672
5829380dd4dd282cf881d5ae50d7f4e6ec9ee9a838988dff0edd71196c0b0d2d,Mumbai,1.0,1,-0.988,0.681,-0.349,-0.848,-0.628,-0.793
582a74148cdd4a84272956492b573078cb156285b08e475592823adeb6d098b6,Kolkata,1.0,1,0.061,0.293,0.696,-0.163,1.252,1.612
